city_name,record_date,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,AVERAGE_PRECIPITATION,AVERAGE_RAIN
Porto,2018-08-21 03:00:00,None,43.0,0.0,86.9,DARK,18.0,1014.0,64.0,1.0,céu claro,0.0,NULL
Porto,2018-09-16 22:00:00,None,38.4,4.8,89.5,DARK,15.0,1019.0,100.0,0.0,céu claro,0.0,NULL
Porto,2019-07-15 03:00:00,None,39.8,0.0,86.9,DARK,17.0,1015.0,100.0,0.0,nublado,0.0,
Porto,2018-12-08 06:00:00,None,42.3,0.0,76.0,DARK,8.0,1031.0,100.0,0.0,NULL,0.0,NULL
Porto,2019-03-01 21:00:00,Low,36.0,13.3,94.9,DARK,12.0,1028.0,93.0,1.0,nuvens quebradas,0.0,NULL
Porto,2019-02-11 23:00:00,Medium,47.8,10.2,99.4,DARK,6.0,1030.0,93.0,1.0,céu claro,0.0,NULL
Porto,2018-10-01 09:00:00,Very_High,42.9,67.0,87.9,LIGHT,14.0,1021.0,100.0,1.0,NULL,0.0,NULL
Porto,2018-10-02 14:00:00,Medium,42.8,23.4,82.0,LIGHT,28.0,1020.0,17.0,5.0,céu claro,0.0,NULL
Porto,2019-02-28 07:00:00,Low,44.4,1.8,88.3,DARK,5.0,1031.0,100.0,0.0,algumas nuvens,0.0,NULL
Porto,2019-04-22 13:00:00,Medium,33.1,15.9,76.9,LIGHT,17.0,1002.0,77.0,4.0,nuvens quebradas,0.0,NULL
Porto,2019-07-23 13:00:00,Medium,41.7,13.3,83.1,LIGHT,24.0,1017.0,94.0,2.0,nuvens quebradas,0.0,
Porto,2018-12-09 07:00:00,None,41.6,0.0,77.3,DARK,7.0,1032.0,100.0,0.0,nuvens quebrados,0.0,NULL
Porto,2018-11-18 02:00:00,None,39.5,0.0,69.8,DARK,17.0,1002.0,67.0,3.0,céu claro,0.0,NULL
Porto,2019-05-03 15:00:00,High,40.1,35.7,79.6,LIGHT,23.0,1011.0,53.0,7.0,,0.0,
Porto,2019-06-05 07:00:00,Very_High,46.3,94.5,60.2,LIGHT,12.0,1016.0,100.0,1.0,nuvens dispersas,0.0,
Porto,2019-06-09 13:00:00,Medium,34.9,22.6,77.7,LIGHT,18.0,1021.0,55.0,3.0,,0.0,
Porto,2018-11-21 03:00:00,Low,46.9,1.2,72.4,DARK,11.0,1006.0,93.0,2.0,nuvens quebrados,0.0,NULL
Porto,2019-03-03 15:00:00,Medium,31.8,40.9,99.6,LIGHT,15.0,1021.0,82.0,8.0,nuvens quebradas,0.0,NULL
Porto,2019-02-06 14:00:00,Medium,34.7,22.5,85.4,LIGHT,13.0,1026.0,76.0,2.0,algumas nuvens,0.0,NULL
Porto,2019-04-10 15:00:00,High,32.2,42.8,80.6,LIGHT,15.0,1019.0,76.0,7.0,céu pouco nublado,0.0,NULL
Porto,2019-09-14 12:00:00,Low,45.6,18.9,85.7,LIGHT,28.0,1021.0,45.0,5.0,,0.0,
Porto,2018-08-03 03:00:00,None,41.8,6.9,88.6,DARK,20.0,1014.0,88.0,1.0,céu claro,0.0,NULL
Porto,2018-09-10 18:00:00,High,39.6,65.0,87.8,LIGHT,21.0,1020.0,69.0,3.0,céu claro,0.0,NULL
Porto,2018-12-04 19:00:00,High,38.8,35.1,75.9,DARK,11.0,1022.0,100.0,3.0,algumas nuvens,0.0,NULL
Porto,2019-06-05 01:00:00,None,42.5,0.0,72.3,DARK,13.0,1015.0,87.0,1.0,céu pouco nublado,0.0,
Porto,2019-09-09 22:00:00,None,44.3,2.1,70.1,DARK,16.0,1020.0,93.0,5.0,nuvens dispersas,0.0,
Porto,2018-09-26 04:00:00,None,44.7,0.0,87.8,DARK,17.0,1019.0,55.0,2.0,céu claro,0.0,NULL
Porto,2019-06-27 11:00:00,Very_High,42.7,104.0,65.7,LIGHT,20.0,1018.0,82.0,3.0,nuvens quebradas,0.0,
Porto,2019-01-22 01:00:00,None,44.8,0.0,68.2,DARK,5.0,1025.0,100.0,1.0,algumas nuvens,0.0,NULL
Porto,2018-12-07 22:00:00,Low,32.7,8.4,76.9,DARK,12.0,1032.0,100.0,1.0,NULL,0.0,NULL
Porto,2018-08-10 22:00:00,Medium,43.8,6.5,88.5,DARK,15.0,1021.0,93.0,0.0,céu claro,0.0,NULL
Porto,2019-02-05 01:00:00,None,42.3,6.3,88.8,DARK,5.0,1030.0,100.0,0.0,céu claro,0.0,NULL
Porto,2019-07-22 20:00:00,None,40.0,1.9,85.4,LOW_LIGHT,19.0,1016.0,93.0,1.0,,0.0,
Porto,2019-05-25 18:00:00,Low,35.6,15.1,73.6,LIGHT,23.0,1019.0,64.0,8.0,,0.0,
Porto,2019-05-20 09:00:00,Very_High,45.6,147.7,69.4,LIGHT,14.0,1015.0,77.0,1.0,céu pouco nublado,0.0,
Porto,2018-10-10 03:00:00,None,45.7,0.0,88.3,DARK,12.0,1004.0,55.0,4.0,céu claro,0.0,NULL
Porto,2018-09-20 00:00:00,None,41.7,4.1,89.8,DARK,17.0,1022.0,100.0,3.0,nuvens dispersas,0.0,NULL
Porto,2019-05-14 17:00:00,Very_High,42.8,80.5,70.8,LIGHT,26.0,1015.0,25.0,2.0,,0.0,
Porto,2019-04-11 07:00:00,High,44.4,52.2,69.7,LIGHT,8.0,1022.0,100.0,0.0,céu limpo,0.0,NULL
Porto,2019-06-28 05:00:00,Low,35.6,11.6,62.8,DARK,13.0,1019.0,100.0,1.0,,0.0,
Porto,2019-09-02 19:00:00,Medium,43.4,15.9,82.2,LOW_LIGHT,28.0,1015.0,48.0,4.0,,0.0,
Porto,2018-10-04 21:00:00,None,38.4,5.2,86.7,DARK,15.0,1018.0,71.0,0.0,céu claro,0.0,NULL
Porto,2018-08-12 19:00:00,Low,41.0,11.2,82.6,LIGHT,19.0,1017.0,93.0,1.0,nuvens quebrados,0.0,NULL
Porto,2019-06-25 05:00:00,None,40.0,0.0,67.8,DARK,14.0,1015.0,93.0,3.0,,0.0,chuva fraca
Porto,2019-09-15 15:00:00,Medium,43.4,49.0,80.2,LIGHT,27.0,1018.0,54.0,4.0,céu pouco nublado,0.0,
Porto,2018-11-19 17:00:00,Medium,40.0,24.3,76.4,DARK,14.0,1003.0,87.0,0.0,algumas nuvens,0.0,NULL
Porto,2019-09-01 03:00:00,None,41.1,5.0,80.2,DARK,15.0,1017.0,100.0,2.0,,0.0,
Porto,2019-02-08 04:00:00,Low,47.3,1.8,83.2,DARK,5.0,1024.0,100.0,3.0,NULL,0.0,NULL
Porto,2019-08-20 04:00:00,Low,43.3,10.6,79.1,DARK,13.0,1018.0,93.0,7.0,,0.0,
Porto,2018-09-06 20:00:00,None,40.8,6.9,83.7,DARK,20.0,1013.0,60.0,2.0,céu claro,0.0,NULL
Porto,2019-08-16 15:00:00,High,38.6,144.3,84.8,LIGHT,25.0,1019.0,83.0,6.0,,0.0,
Porto,2019-04-24 02:00:00,Medium,51.6,3.2,69.7,DARK,8.0,999.0,93.0,6.0,NULL,0.0,chuva moderada
Porto,2018-11-14 00:00:00,Low,42.0,0.6,79.0,DARK,9.0,1022.0,81.0,4.0,céu claro,0.0,NULL
Porto,2018-09-25 09:00:00,High,42.3,52.4,82.3,LIGHT,19.0,1019.0,53.0,8.0,céu claro,0.0,NULL
Porto,2018-08-21 13:00:00,Medium,40.0,20.9,83.8,LIGHT,29.0,1014.0,42.0,2.0,céu claro,0.0,NULL
Porto,2018-10-20 05:00:00,Low,46.5,1.1,84.1,DARK,17.0,1016.0,49.0,4.0,céu claro,0.0,NULL
Porto,2019-06-27 16:00:00,High,38.8,46.0,73.7,LIGHT,22.0,1018.0,77.0,3.0,céu pouco nublado,0.0,
Porto,2018-11-02 07:00:00,Low,44.2,1.5,77.8,LOW_LIGHT,15.0,1023.0,100.0,2.0,NULL,0.0,NULL
Porto,2019-07-23 12:00:00,Low,37.1,14.8,89.0,LIGHT,21.0,1017.0,94.0,0.0,nuvens quebradas,0.0,
Porto,2018-10-08 10:00:00,Medium,38.9,35.4,94.6,LIGHT,19.0,1017.0,45.0,5.0,céu claro,0.0,NULL
Porto,2019-05-25 22:00:00,Medium,35.4,54.1,80.5,DARK,18.0,1020.0,82.0,5.0,,0.0,
Porto,2019-06-10 01:00:00,None,40.3,3.3,67.9,DARK,11.0,1022.0,93.0,5.0,,0.0,
Porto,2018-10-07 13:00:00,Low,42.4,15.7,86.1,LIGHT,20.0,1020.0,30.0,2.0,céu claro,0.0,NULL
Porto,2019-05-21 18:00:00,Very_High,43.3,179.9,69.8,LIGHT,20.0,1016.0,77.0,6.0,,0.0,
Porto,2019-06-04 20:00:00,Low,38.5,5.9,70.7,LOW_LIGHT,16.0,1014.0,72.0,4.0,céu pouco nublado,0.0,
Porto,2018-10-14 07:00:00,None,46.1,0.0,81.9,LOW_LIGHT,12.0,1012.0,87.0,4.0,NULL,0.0,chuva
Porto,2019-07-16 22:00:00,None,37.3,6.1,82.5,DARK,19.0,1013.0,93.0,14.0,,0.0,
Porto,2018-10-28 01:00:00,Low,47.2,3.5,81.4,DARK,7.0,1009.0,75.0,3.0,céu claro,0.0,NULL
Porto,2019-09-08 06:00:00,None,50.1,0.0,77.8,DARK,18.0,1016.0,40.0,6.0,,0.0,
Porto,2018-09-30 18:00:00,Medium,40.4,26.4,87.4,LOW_LIGHT,15.0,1018.0,100.0,2.0,NULL,0.0,NULL
Porto,2019-07-06 09:00:00,Low,35.6,14.9,95.3,LIGHT,21.0,1015.0,82.0,4.0,,0.0,
Porto,2018-11-14 16:00:00,Medium,36.5,34.0,79.5,LIGHT,18.0,1016.0,63.0,3.0,céu claro,0.0,NULL
Porto,2018-10-18 08:00:00,Very_High,43.5,120.7,87.4,LIGHT,13.0,1011.0,100.0,3.0,algumas nuvens,0.0,NULL
Porto,2018-11-26 08:00:00,Very_High,46.1,76.4,75.5,LIGHT,13.0,1019.0,76.0,7.0,nuvens quebrados,0.0,NULL
Porto,2018-10-07 12:00:00,Medium,34.2,32.4,92.5,LIGHT,18.0,1020.0,34.0,2.0,céu claro,0.0,NULL
Porto,2019-07-18 17:00:00,High,42.7,61.7,83.2,LIGHT,25.0,1016.0,78.0,6.0,,0.0,
Porto,2018-11-02 06:00:00,Low,41.4,3.1,87.0,DARK,15.0,1023.0,100.0,3.0,NULL,0.0,NULL
Porto,2019-04-03 06:00:00,None,44.9,1.6,68.4,DARK,7.0,1014.0,87.0,3.0,céu limpo,0.0,NULL
Porto,2019-02-18 16:00:00,Medium,37.8,25.7,82.4,LIGHT,13.0,1018.0,67.0,5.0,nuvens dispersas,0.0,NULL
Porto,2018-12-08 13:00:00,Medium,32.1,55.2,86.4,LIGHT,14.0,1032.0,76.0,1.0,céu claro,0.0,NULL
Porto,2019-02-21 19:00:00,High,46.2,26.2,85.1,DARK,13.0,1025.0,82.0,2.0,céu claro,0.0,NULL
Porto,2018-12-04 23:00:00,None,42.0,0.0,76.8,DARK,9.0,1023.0,87.0,2.0,céu claro,0.0,NULL
Porto,2019-06-11 03:00:00,None,37.8,1.1,63.2,DARK,14.0,1017.0,87.0,3.0,nuvens dispersas,0.0,
Porto,2018-10-14 23:00:00,None,44.8,0.0,82.8,DARK,13.0,1013.0,72.0,3.0,nuvens dispersas,0.0,NULL
Porto,2018-09-24 06:00:00,None,40.4,0.0,89.8,DARK,14.0,1021.0,100.0,1.0,céu claro,0.0,NULL
Porto,2018-10-04 20:00:00,Low,39.6,4.7,79.1,DARK,17.0,1017.0,67.0,0.0,céu claro,0.0,NULL
Porto,2019-04-25 19:00:00,Low,34.2,7.8,82.2,LOW_LIGHT,12.0,1016.0,76.0,4.0,nuvens quebradas,0.0,NULL
Porto,2019-03-02 05:00:00,Low,41.1,3.0,85.6,DARK,11.0,1028.0,100.0,0.0,NULL,0.0,NULL
Porto,2018-10-23 03:00:00,None,44.5,0.0,85.0,DARK,15.0,1022.0,38.0,3.0,céu claro,0.0,NULL
Porto,2019-06-01 01:00:00,Low,40.7,5.3,61.9,DARK,18.0,1018.0,82.0,0.0,,0.0,
Porto,2018-09-16 19:00:00,None,38.4,13.0,83.7,DARK,19.0,1018.0,88.0,2.0,céu claro,0.0,NULL
Porto,2019-05-21 01:00:00,None,42.5,0.0,62.9,DARK,11.0,1016.0,93.0,2.0,céu pouco nublado,0.0,
Porto,2018-08-07 03:00:00,None,43.8,8.6,86.3,DARK,18.0,1016.0,93.0,5.0,tempo nublado,0.0,NULL
Porto,2019-06-09 10:00:00,Low,36.8,16.2,84.6,LIGHT,15.0,1021.0,72.0,2.0,céu pouco nublado,0.0,
Porto,2018-07-25 19:00:00,Low,34.3,15.6,89.2,LIGHT,19.0,1015.0,100.0,1.0,NULL,0.0,NULL
Porto,2019-08-18 21:00:00,Low,46.3,13.0,88.7,DARK,17.0,1018.0,82.0,5.0,,0.0,
Porto,2019-02-10 14:00:00,Low,35.2,10.5,98.6,LIGHT,14.0,1023.0,67.0,5.0,algumas nuvens,0.0,NULL
Porto,2018-11-30 04:00:00,None,42.0,0.0,75.6,DARK,11.0,1021.0,100.0,3.0,NULL,0.0,NULL
Porto,2019-09-20 11:00:00,Medium,38.7,49.9,87.7,LIGHT,18.0,1014.0,88.0,3.0,nuvens quebradas,0.0,
Porto,2019-05-03 18:00:00,High,40.0,59.0,75.6,LIGHT,20.0,1010.0,60.0,7.0,,0.0,chuva fraca
Porto,2019-09-03 19:00:00,Low,43.7,11.7,75.5,LOW_LIGHT,28.0,1018.0,50.0,3.0,,0.0,
Porto,2019-05-26 23:00:00,None,40.1,1.3,67.4,DARK,16.0,1018.0,93.0,2.0,,0.0,
Porto,2019-07-08 18:00:00,High,40.6,63.1,85.0,LIGHT,21.0,1015.0,78.0,1.0,nuvens quebradas,0.0,
Porto,2019-06-15 23:00:00,Medium,36.3,36.8,81.0,DARK,14.0,1021.0,82.0,2.0,,0.0,
Porto,2018-08-30 14:00:00,Medium,41.7,18.6,80.9,LIGHT,22.0,1018.0,57.0,3.0,céu claro,0.0,NULL
Porto,2019-08-28 22:00:00,None,47.1,0.0,68.5,DARK,17.0,1019.0,93.0,2.0,,0.0,
Porto,2019-07-25 20:00:00,Medium,41.5,13.0,70.7,LOW_LIGHT,19.0,1017.0,93.0,1.0,nuvens dispersas,0.0,
Porto,2018-08-29 15:00:00,Medium,40.4,42.3,87.9,LIGHT,20.0,1020.0,68.0,6.0,céu claro,0.0,NULL
Porto,2018-10-11 08:00:00,Very_High,44.0,163.3,85.5,LIGHT,16.0,1008.0,100.0,4.0,NULL,0.0,chuva fraca
Porto,2019-03-04 19:00:00,High,41.9,37.9,93.4,DARK,12.0,1020.0,81.0,1.0,nuvens dispersas,0.0,NULL
Porto,2019-05-22 11:00:00,Medium,33.8,28.6,70.3,LIGHT,18.0,1018.0,88.0,2.0,céu pouco nublado,0.0,
Porto,2018-09-30 23:00:00,None,48.5,0.0,80.1,DARK,15.0,1020.0,100.0,0.0,NULL,0.0,NULL
Porto,2019-09-24 04:00:00,None,45.5,1.4,81.8,DARK,16.0,1018.0,93.0,7.0,nublado,0.0,
Porto,2019-02-09 03:00:00,None,42.3,2.7,88.7,DARK,11.0,1023.0,100.0,4.0,NULL,0.0,chuva fraca
Porto,2019-05-25 10:00:00,Low,33.9,16.8,79.6,LIGHT,19.0,1022.0,46.0,3.0,,0.0,
Porto,2018-09-14 22:00:00,Low,40.4,3.2,83.7,DARK,16.0,1017.0,100.0,2.0,NULL,0.0,NULL
Porto,2018-11-24 08:00:00,Low,38.5,9.8,83.3,LIGHT,12.0,1013.0,87.0,5.0,NULL,0.0,chuva fraca
Porto,2018-08-04 08:00:00,None,40.5,7.6,85.3,LIGHT,25.0,1017.0,69.0,1.0,céu claro,0.0,NULL
Porto,2019-02-27 07:00:00,Medium,47.1,2.6,84.0,DARK,11.0,1025.0,62.0,5.0,algumas nuvens,0.0,NULL
Porto,2018-10-19 17:00:00,Very_High,46.1,89.0,85.7,LIGHT,21.0,1013.0,60.0,2.0,céu claro,0.0,NULL
Porto,2018-09-12 07:00:00,High,44.2,20.9,87.8,LIGHT,15.0,1020.0,93.0,1.0,NULL,0.0,NULL
Porto,2019-04-10 18:00:00,High,35.2,53.7,78.5,LIGHT,13.0,1020.0,82.0,6.0,céu pouco nublado,0.0,NULL
Porto,2019-09-04 16:00:00,High,41.5,57.3,81.3,LIGHT,28.0,1018.0,57.0,4.0,,0.0,
Porto,2019-04-13 07:00:00,None,42.0,0.0,73.6,LIGHT,10.0,1019.0,87.0,2.0,céu limpo,0.0,NULL
Porto,2018-10-22 05:00:00,None,42.8,1.7,86.2,DARK,14.0,1020.0,93.0,0.0,céu claro,0.0,NULL
Porto,2019-06-18 01:00:00,None,37.9,2.0,64.8,DARK,13.0,1013.0,82.0,3.0,,0.0,
Porto,2018-08-03 09:00:00,Medium,37.1,26.5,92.5,LIGHT,26.0,1016.0,61.0,2.0,céu claro,0.0,NULL
Porto,2018-11-09 15:00:00,High,42.3,49.8,84.3,LIGHT,14.0,1016.0,100.0,10.0,NULL,0.0,chuva leve
Porto,2018-11-09 20:00:00,Medium,41.2,21.1,82.5,DARK,15.0,1015.0,93.0,8.0,nuvens quebrados,0.0,NULL
Porto,2019-04-21 17:00:00,High,38.0,171.2,88.5,LIGHT,18.0,1009.0,68.0,5.0,céu pouco nublado,0.0,NULL
Porto,2019-08-17 07:00:00,Low,44.4,17.5,89.8,LIGHT,16.0,1018.0,100.0,1.0,,0.0,
Porto,2019-05-26 06:00:00,None,36.5,0.0,69.3,LIGHT,14.0,1020.0,87.0,0.0,,0.0,
Porto,2018-11-19 19:00:00,High,46.7,29.5,76.1,DARK,13.0,1003.0,93.0,0.0,algumas nuvens,0.0,NULL
Porto,2018-11-10 04:00:00,Low,45.9,5.3,80.9,DARK,15.0,1010.0,100.0,8.0,NULL,0.0,chuva fraca
Porto,2018-09-17 09:00:00,High,42.1,33.8,83.4,LIGHT,15.0,1017.0,100.0,0.0,NULL,0.0,NULL
Porto,2019-05-15 00:00:00,None,38.0,1.4,64.2,DARK,16.0,1015.0,72.0,3.0,,0.0,
Porto,2019-01-29 20:00:00,Low,35.3,12.5,92.5,DARK,11.0,1018.0,81.0,2.0,nuvens dispersas,0.0,NULL
Porto,2019-01-15 19:00:00,Medium,41.0,25.4,78.3,DARK,9.0,1019.0,93.0,1.0,NULL,0.0,NULL
Porto,2018-11-03 08:00:00,None,45.8,0.0,86.6,LIGHT,13.0,1024.0,100.0,0.0,nuvens quebrados,0.0,NULL
Porto,2019-07-11 03:00:00,Low,50.5,2.8,73.8,DARK,19.0,1014.0,93.0,1.0,,0.0,
Porto,2019-07-15 20:00:00,None,39.7,0.0,87.1,LOW_LIGHT,20.0,1015.0,88.0,3.0,,0.0,
Porto,2019-05-20 17:00:00,High,42.0,43.3,73.3,LIGHT,18.0,1015.0,67.0,3.0,,0.0,
Porto,2018-08-20 04:00:00,None,44.5,0.0,85.0,DARK,22.0,1016.0,31.0,3.0,céu claro,0.0,NULL
Porto,2019-08-16 20:00:00,Medium,42.2,17.7,84.7,DARK,19.0,1019.0,100.0,4.0,nuvens dispersas,0.0,
Porto,2018-10-09 19:00:00,Medium,37.9,24.3,86.3,DARK,18.0,1007.0,55.0,1.0,céu claro,0.0,NULL
Porto,2018-12-01 02:00:00,None,39.2,0.0,71.2,DARK,7.0,1025.0,100.0,3.0,algumas nuvens,0.0,NULL
Porto,2019-09-04 05:00:00,None,45.7,0.0,78.1,DARK,15.0,1018.0,93.0,1.0,,0.0,
Porto,2018-10-12 15:00:00,High,34.4,87.5,91.6,LIGHT,23.0,1018.0,68.0,8.0,nuvens quebrados,0.0,NULL
Porto,2019-03-01 17:00:00,Medium,33.1,30.3,93.2,LIGHT,14.0,1027.0,87.0,4.0,nuvens quebradas,0.0,NULL
Porto,2019-07-23 23:00:00,None,37.5,0.0,91.9,DARK,17.0,1017.0,100.0,1.0,,0.0,
Porto,2019-05-11 11:00:00,High,34.6,105.0,73.4,LIGHT,18.0,1023.0,72.0,4.0,,0.0,
Porto,2019-01-30 07:00:00,Medium,42.8,4.7,77.8,DARK,6.0,1016.0,93.0,2.0,nuvens quebrados,0.0,NULL
Porto,2018-11-26 17:00:00,Medium,39.5,28.8,85.1,DARK,7.0,1005.0,91.0,1.0,céu claro,0.0,NULL
Porto,2019-05-16 14:00:00,High,34.7,53.5,78.2,LIGHT,16.0,1014.0,77.0,8.0,nuvens dispersas,0.0,
Porto,2019-07-22 01:00:00,None,39.6,3.4,87.7,DARK,18.0,1018.0,100.0,2.0,,0.0,
Porto,2018-09-01 14:00:00,Low,37.5,10.2,82.8,LIGHT,33.0,1014.0,30.0,2.0,céu claro,0.0,NULL
Porto,2019-07-25 07:00:00,Very_High,47.9,32.1,76.0,LIGHT,19.0,1013.0,100.0,3.0,,0.0,
Porto,2019-01-16 16:00:00,High,31.9,73.1,77.1,LIGHT,11.0,1018.0,93.0,2.0,NULL,0.0,NULL
Porto,2019-06-19 22:00:00,Medium,50.3,5.1,83.6,DARK,16.0,1017.0,93.0,1.0,céu pouco nublado,0.0,
Porto,2018-09-03 18:00:00,High,40.9,38.2,86.5,LIGHT,21.0,1012.0,77.0,2.0,nuvens quebrados,0.0,NULL
Porto,2019-05-11 09:00:00,Medium,36.5,56.5,83.8,LIGHT,15.0,1023.0,82.0,3.0,céu pouco nublado,0.0,
Porto,2019-02-04 11:00:00,Medium,32.0,23.9,90.1,LIGHT,6.0,1031.0,65.0,4.0,céu claro,0.0,NULL
Porto,2019-06-06 18:00:00,High,45.2,52.6,68.2,LIGHT,14.0,1008.0,87.0,3.0,nuvens quebradas,0.0,
Porto,2018-12-10 19:00:00,Very_High,45.3,119.5,77.1,DARK,13.0,1024.0,54.0,2.0,NULL,0.0,NULL
Porto,2019-05-13 15:00:00,Medium,34.7,26.8,72.9,LIGHT,29.0,1017.0,19.0,3.0,,0.0,
Porto,2019-06-17 21:00:00,None,39.8,0.0,68.8,DARK,15.0,1013.0,72.0,3.0,,0.0,
Porto,2018-09-11 04:00:00,None,42.4,0.0,86.6,DARK,16.0,1020.0,87.0,1.0,céu claro,0.0,NULL
Porto,2019-02-20 16:00:00,Medium,34.7,21.7,93.1,LIGHT,14.0,1022.0,58.0,3.0,céu claro,0.0,NULL
Porto,2019-09-26 01:00:00,None,50.6,0.0,72.6,DARK,14.0,1021.0,100.0,0.0,,0.0,
Porto,2019-04-02 15:00:00,High,37.6,47.4,78.8,LIGHT,17.0,1017.0,72.0,6.0,céu limpo,0.0,NULL
Porto,2018-12-11 18:00:00,High,44.5,90.2,79.1,DARK,13.0,1023.0,87.0,0.0,nuvens quebrados,0.0,NULL
Porto,2019-08-08 13:00:00,High,40.9,45.9,91.4,LIGHT,22.0,1012.0,100.0,8.0,,0.0,chuva fraca
Porto,2018-08-13 17:00:00,High,41.8,68.3,88.1,LIGHT,20.0,1018.0,77.0,7.0,céu claro,0.0,NULL
Porto,2018-10-22 11:00:00,Medium,37.4,36.0,92.1,LIGHT,21.0,1022.0,56.0,4.0,céu claro,0.0,NULL
Porto,2018-10-01 12:00:00,Low,44.0,13.0,87.4,LIGHT,20.0,1021.0,31.0,4.0,céu claro,0.0,NULL
Porto,2018-10-16 23:00:00,Low,40.8,7.9,84.9,DARK,14.0,1019.0,100.0,1.0,NULL,0.0,NULL
Porto,2018-10-27 14:00:00,Medium,39.0,43.2,87.4,LIGHT,15.0,1013.0,58.0,8.0,algumas nuvens,0.0,NULL
Porto,2019-09-21 09:00:00,Low,43.5,11.5,76.1,LIGHT,17.0,1008.0,93.0,8.0,,0.0,chuva fraca
Porto,2019-06-07 04:00:00,None,43.0,0.0,71.3,DARK,10.0,1014.0,82.0,2.0,nuvens dispersas,0.0,
Porto,2019-08-09 07:00:00,Medium,46.5,20.7,76.5,LIGHT,18.0,1014.0,100.0,4.0,nuvens quebradas,0.0,
Porto,2018-09-15 03:00:00,Low,42.0,11.0,87.8,DARK,16.0,1018.0,100.0,5.0,NULL,0.0,NULL
Porto,2019-07-23 11:00:00,Medium,35.7,18.7,88.3,LIGHT,19.0,1017.0,100.0,0.0,nuvens quebradas,0.0,
Porto,2019-02-22 03:00:00,Low,42.1,4.7,86.6,DARK,11.0,1027.0,81.0,4.0,céu claro,0.0,NULL
Porto,2019-05-16 13:00:00,Medium,39.4,21.0,67.6,LIGHT,17.0,1014.0,77.0,7.0,nuvens quebradas,0.0,
Porto,2019-06-03 11:00:00,High,34.1,41.6,75.1,LIGHT,20.0,1018.0,82.0,3.0,nuvens quebradas,0.0,
Porto,2019-09-15 05:00:00,None,44.2,5.5,76.9,DARK,17.0,1018.0,93.0,0.0,,0.0,
Porto,2019-01-26 22:00:00,None,36.9,0.0,77.1,DARK,11.0,1020.0,87.0,5.0,nuvens dispersas,0.0,NULL
Porto,2019-07-03 16:00:00,High,35.9,74.0,88.6,LIGHT,24.0,1013.0,77.0,4.0,,0.0,
Porto,2019-07-06 11:00:00,Medium,35.0,23.2,99.9,LIGHT,23.0,1015.0,73.0,3.0,céu pouco nublado,0.0,
Porto,2018-09-28 15:00:00,High,40.4,44.0,87.4,LIGHT,20.0,1019.0,64.0,6.0,céu claro,0.0,NULL
Porto,2018-08-28 08:00:00,Medium,41.7,14.4,91.7,LIGHT,16.0,1013.0,100.0,4.0,NULL,0.0,NULL
Porto,2019-03-04 11:00:00,Medium,32.2,27.4,93.9,LIGHT,13.0,1022.0,58.0,3.0,NULL,0.0,chuva fraca
Porto,2018-08-17 11:00:00,High,37.1,123.5,89.6,LIGHT,23.0,1018.0,54.0,4.0,céu claro,0.0,NULL
Porto,2019-06-30 17:00:00,High,35.3,79.2,81.9,LIGHT,21.0,1020.0,88.0,6.0,céu pouco nublado,0.0,
Porto,2018-07-26 06:00:00,None,43.2,0.0,87.9,LOW_LIGHT,18.0,1016.0,93.0,3.0,nuvens quebrados,0.0,NULL
Porto,2018-08-05 10:00:00,Low,42.2,6.4,88.2,LIGHT,30.0,1016.0,58.0,2.0,céu claro,0.0,NULL
Porto,2019-08-25 21:00:00,Medium,43.5,12.4,75.0,DARK,18.0,1014.0,100.0,2.0,,0.0,chuva moderada
Porto,2019-01-30 18:00:00,High,44.0,48.4,86.0,DARK,13.0,1007.0,100.0,6.0,NULL,0.0,chuva fraca
Porto,2019-01-23 16:00:00,Medium,34.9,30.9,76.0,LIGHT,13.0,1017.0,93.0,10.0,NULL,0.0,chuva moderada
Porto,2019-08-17 04:00:00,Low,42.4,11.3,82.6,DARK,16.0,1018.0,100.0,1.0,,0.0,
Porto,2019-04-20 22:00:00,Medium,35.2,16.1,71.9,DARK,18.0,1013.0,82.0,9.0,céu pouco nublado,0.0,NULL
Porto,2019-06-01 15:00:00,Medium,34.0,19.1,79.2,LIGHT,30.0,1018.0,35.0,3.0,,0.0,
Porto,2019-07-23 10:00:00,High,36.1,54.3,87.7,LIGHT,19.0,1017.0,100.0,1.0,nuvens quebradas,0.0,
Porto,2019-05-18 00:00:00,None,43.0,0.0,69.3,DARK,11.0,1017.0,76.0,2.0,nuvens dispersas,0.0,
Porto,2019-01-24 19:00:00,High,44.8,41.1,77.2,DARK,13.0,1018.0,93.0,5.0,algumas nuvens,0.0,NULL
Porto,2019-04-18 08:00:00,Very_High,44.8,130.7,74.2,LIGHT,12.0,1012.0,93.0,4.0,céu pouco nublado,0.0,NULL
Porto,2019-02-04 14:00:00,Medium,32.1,18.8,86.1,LIGHT,11.0,1030.0,54.0,2.0,céu claro,0.0,NULL
